Date,Symbol,Series,Prev Close,Open,High,Low,Last,Close,VWAP,Volume,Turnover,Trades,Deliverable Volume,%Deliverble
2019-03-14,INFRATEL,EQ,313.15,314.0,318.0,312.0,314.15,314.35,315.14,1873621,59044947125000.0,33651,784606,0.41880000000000006
2019-03-15,INFRATEL,EQ,314.35,316.0,320.0,311.25,312.55,313.2,313.53,2880482,90313142625000.0,42536,1590956,0.5523
2019-03-18,INFRATEL,EQ,313.2,317.0,321.6,310.85,317.0,318.1,316.53,2868948,90809592300000.0,46441,804696,0.2805
2019-03-19,INFRATEL,EQ,318.1,320.0,331.8,314.15,327.0,327.6,327.75,10223121,335065303860000.0,88368,4440466,0.4344
2019-03-20,INFRATEL,EQ,327.6,328.3,333.45,322.25,325.1,325.05,327.76,3756179,123112688155000.0,53213,885378,0.23570000000000002
2019-03-22,INFRATEL,EQ,325.05,325.1,329.25,313.9,315.3,316.1,319.16,3378667,107832855309999.98,46967,1237533,0.3663
2019-03-25,INFRATEL,EQ,316.1,314.55,314.55,304.75,304.95,306.6,308.88,2436411,75255299205000.0,27479,1038545,0.4263
2019-03-26,INFRATEL,EQ,306.6,305.2,314.0,305.2,313.7,312.85,310.83,2393663,74401144850000.0,45794,1047317,0.4375
2019-03-27,INFRATEL,EQ,312.85,316.9,318.5,311.1,317.0,316.2,315.81,2831679,89426347655000.0,40560,1293283,0.45670000000000005
2019-03-28,INFRATEL,EQ,316.2,317.45,319.65,313.45,316.0,317.1,317.08,1752675,55573103250000.0,35195,836330,0.4772
2019-03-29,INFRATEL,EQ,317.1,317.5,319.15,310.85,312.6,313.4,313.64,1743099,54671287415000.0,33996,545051,0.3127
2019-04-01,INFRATEL,EQ,313.4,314.95,317.6,311.5,313.85,314.25,313.85,1556091,48837349700000.0,46984,562431,0.3614
2019-04-02,INFRATEL,EQ,314.25,314.45,318.1,312.15,314.05,315.0,314.97,1660087,52287455270000.0,28684,618101,0.37229999999999996
2019-04-03,INFRATEL,EQ,315.0,314.5,320.0,314.15,317.0,317.25,317.1,1971729,62524069620000.01,22026,850460,0.4313
2019-04-04,INFRATEL,EQ,317.25,318.5,319.75,314.7,316.2,316.65,316.76,1339901,42443208705000.0,20584,616134,0.4598
2019-04-05,INFRATEL,EQ,316.65,316.65,320.0,314.4,316.6,316.8,317.07,1034427,32798908125000.0,12743,368035,0.3558
2019-04-08,INFRATEL,EQ,316.8,317.95,318.7,313.7,317.2,316.1,316.36,1035460,32757598380000.0,21364,414562,0.4004
2019-04-09,INFRATEL,EQ,316.1,316.1,318.5,312.5,315.05,315.2,314.88,777799,24490956225000.0,23816,271676,0.3493
2019-04-10,INFRATEL,EQ,315.2,315.1,318.2,313.65,315.75,315.3,316.1,1404102,44383896100000.0,31822,775639,0.5524
2019-04-11,INFRATEL,EQ,315.3,315.35,317.0,311.05,314.0,313.35,314.5,1316742,41412035835000.0,29631,625947,0.4754
2019-04-12,INFRATEL,EQ,313.35,314.0,317.35,313.0,314.45,314.65,315.27,777930,24525633935000.0,29889,327314,0.4207
2019-04-15,INFRATEL,EQ,314.65,314.5,316.5,307.3,309.4,308.45,311.37,1493320,46498191300000.0,26567,498381,0.3337
2019-04-16,INFRATEL,EQ,308.45,310.95,316.9,309.4,312.75,312.95,314.24,2057364,64650506304999.99,44808,660367,0.321
2019-04-18,INFRATEL,EQ,312.95,312.95,314.45,303.25,306.0,307.2,306.63,2227796,68310160485000.0,27258,578932,0.25989999999999996
2019-04-22,INFRATEL,EQ,307.2,306.8,310.85,295.55,299.0,299.6,302.03,1606392,48518544990000.0,22777,337306,0.21
2019-04-23,INFRATEL,EQ,299.6,301.0,303.65,292.55,298.0,294.0,296.97,1532866,45522001370000.0,28285,341382,0.2227
2019-04-24,INFRATEL,EQ,294.0,297.0,303.5,291.0,301.0,301.5,298.06,2572361,76671785610000.0,37887,781457,0.3038
2019-04-25,INFRATEL,EQ,301.5,287.35,298.0,265.65,272.5,270.7,278.71,24061163,670604084350000.0,180731,6077265,0.25260000000000005
2019-04-26,INFRATEL,EQ,270.7,273.0,278.0,271.35,273.0,272.9,274.58,8713787,239262098160000.0,95898,3410481,0.3914
2019-04-30,INFRATEL,EQ,272.9,273.7,278.9,256.5,262.55,262.55,262.97,9291803,244345545055000.03,76896,5170144,0.5564
2019-05-02,INFRATEL,EQ,262.55,262.55,272.4,262.55,272.0,270.85,270.08,5510874,148834940950000.0,79237,2464269,0.4472
2019-05-03,INFRATEL,EQ,270.85,272.55,278.55,272.1,273.75,274.0,275.93,4234052,116830932630000.0,61606,1434583,0.33880000000000005
2019-05-06,INFRATEL,EQ,274.0,273.0,273.5,268.3,272.25,271.85,270.47,2351319,63596650440000.0,39964,1048140,0.4458
2019-05-07,INFRATEL,EQ,271.85,266.9,270.8,265.75,268.0,268.0,267.98,2972102,79647062915000.0,52992,1391563,0.4682
2019-05-08,INFRATEL,EQ,268.0,268.0,270.3,263.65,267.55,266.7,267.35,2225529,59498613085000.0,51482,1075978,0.48350000000000004
2019-05-09,INFRATEL,EQ,266.7,266.95,269.7,261.5,268.0,267.1,263.92,3520232,92906734645000.0,56601,2051103,0.5827
2019-05-10,INFRATEL,EQ,267.1,266.3,267.0,260.75,261.75,262.25,262.76,2270319,59655542104999.99,48630,983657,0.4333
2019-05-13,INFRATEL,EQ,262.25,261.45,269.15,259.6,265.5,265.45,266.46,3369566,89784708025000.0,49631,1103984,0.3276
2019-05-14,INFRATEL,EQ,265.45,265.0,274.0,262.35,269.35,270.05,268.15,2305293,61815537465000.0,50272,937776,0.4068
2019-05-15,INFRATEL,EQ,270.05,272.65,273.0,262.15,263.0,263.85,266.07,1834553,48812194490000.0,45128,787585,0.4293
2019-05-16,INFRATEL,EQ,263.85,267.9,270.05,262.35,270.0,268.15,267.11,1350907,36083591055000.0,28128,340565,0.2521
2019-05-17,INFRATEL,EQ,268.15,269.0,270.9,265.5,267.95,268.7,268.51,1254452,33682991789999.996,24534,469599,0.3743
2019-05-20,INFRATEL,EQ,268.7,270.0,275.5,267.8,269.55,269.55,270.64,1197002,32396092225000.0,18818,416235,0.34770000000000006
2019-05-21,INFRATEL,EQ,269.55,270.1,281.45,270.1,275.2,276.1,277.65,4677322,129866262645000.0,59696,1238958,0.26489999999999997
2019-05-22,INFRATEL,EQ,276.1,275.85,280.9,268.95,269.15,269.35,275.47,3235336,89124186700000.0,51604,1258806,0.3891
2019-05-23,INFRATEL,EQ,269.35,273.0,277.0,271.0,273.0,273.85,274.3,1602734,43963381525000.0,48485,536626,0.3348
2019-05-24,INFRATEL,EQ,273.85,273.1,280.35,269.8,278.6,277.55,276.7,2466673,68253502965000.0,39162,1077323,0.4368
2019-05-27,INFRATEL,EQ,277.55,280.35,282.85,276.45,279.5,279.55,280.04,1662490,46555779335000.0,21884,688303,0.414
2019-05-28,INFRATEL,EQ,279.55,280.0,280.95,267.0,268.2,269.0,269.92,5400573,145769682585000.0,87104,2877240,0.5328
2019-05-29,INFRATEL,EQ,269.0,269.9,278.3,267.2,275.75,275.7,275.26,4588858,126313012505000.0,62308,1235339,0.26920000000000005
2019-05-30,INFRATEL,EQ,275.7,276.4,276.7,271.1,272.1,271.9,273.3,1372537,37511089640000.0,22299,458324,0.33390000000000003
2019-05-31,INFRATEL,EQ,271.9,274.0,275.35,267.35,268.0,269.0,272.07,2066116,56213760795000.01,30631,1107713,0.5361
2019-06-03,INFRATEL,EQ,269.0,273.0,276.0,267.4,268.85,268.75,270.9,2587599,70097445604999.99,35638,816132,0.3154
2019-06-04,INFRATEL,EQ,268.75,268.85,275.0,268.55,274.9,274.0,271.88,2551900,69380307495000.01,27081,1012682,0.3968
2019-06-06,INFRATEL,EQ,274.0,274.25,275.9,268.8,274.8,273.5,271.11,2900691,78640222330000.0,46813,1512226,0.5213
2019-06-07,INFRATEL,EQ,273.5,274.5,282.9,271.8,279.35,279.65,279.35,3356328,93760496630000.0,34342,980334,0.2921
2019-06-10,INFRATEL,EQ,279.65,281.55,288.5,280.0,280.95,281.95,285.21,3384305,96524175290000.0,35449,757555,0.2238
2019-06-11,INFRATEL,EQ,281.95,283.6,288.5,279.1,282.95,283.15,284.95,2412856,68755407765000.0,29257,729303,0.3023
2019-06-12,INFRATEL,EQ,283.15,282.0,282.4,272.05,274.15,273.25,276.17,2151888,59427944010000.0,26483,636972,0.29600000000000004
2019-06-13,INFRATEL,EQ,273.25,274.05,274.55,269.15,270.65,271.35,271.46,1588110,43110915725000.0,33115,556292,0.3503
2019-06-14,INFRATEL,EQ,271.35,270.65,276.0,270.1,275.5,275.05,274.33,1801435,49419488540000.0,24994,471570,0.2618
2019-06-17,INFRATEL,EQ,275.05,274.5,280.0,270.8,271.0,272.15,275.68,2898233,79899712985000.0,33084,698092,0.2374
2019-06-18,INFRATEL,EQ,272.15,272.5,273.15,265.15,269.65,270.1,269.06,1356266,36491191750000.0,23212,300731,0.2184
2019-06-19,INFRATEL,EQ,270.1,269.4,273.0,267.0,271.55,272.1,269.56,1549176,41759832320000.0,28286,449165,0.2899
2019-06-20,INFRATEL,EQ,272.1,269.15,280.25,269.15,279.3,279.05,276.44,1333171,36854150025000.0,18994,414924,0.31120000000000003
2019-06-21,INFRATEL,EQ,279.05,276.4,278.05,271.4,275.3,275.35,274.63,2133362,58588182040000.0,37100,1093561,0.5126
2019-06-24,INFRATEL,EQ,275.35,275.0,275.95,271.5,271.65,272.8,273.59,581858,15918768555000.002,13963,94137,0.1618
2019-06-25,INFRATEL,EQ,272.8,272.0,272.55,266.0,269.3,269.8,268.19,2009198,53885470760000.0,31119,673164,0.335
2019-06-26,INFRATEL,EQ,269.8,269.0,272.0,267.5,271.65,271.2,270.24,1494735,40394428565000.0,33803,610945,0.4087
2019-06-27,INFRATEL,EQ,271.2,272.5,278.45,271.55,275.6,274.8,275.74,4700008,129598214215000.02,79052,1674695,0.3563
2019-06-28,INFRATEL,EQ,274.8,274.9,274.9,265.9,266.3,267.05,268.54,3262265,87605479970000.0,46005,1191801,0.3653
2019-07-01,INFRATEL,EQ,267.05,269.0,269.0,263.55,265.5,265.65,265.63,1697283,45084308920000.0,29201,569091,0.33530000000000004
2019-07-02,INFRATEL,EQ,265.65,267.0,267.65,264.15,266.0,265.9,265.75,1048924,27874993214999.996,19110,320821,0.3059
2019-07-03,INFRATEL,EQ,265.9,266.1,266.75,261.4,266.2,265.65,264.92,1521436,40305876160000.0,21174,666964,0.43840000000000007
2019-07-04,INFRATEL,EQ,265.65,266.25,266.5,261.75,262.75,263.1,263.35,1645218,43326566030000.0,32141,810406,0.4926
2019-07-05,INFRATEL,EQ,263.1,263.2,268.85,259.2,261.65,261.0,265.51,2412436,64052444675000.0,30071,582106,0.2413
2019-07-08,INFRATEL,EQ,261.0,262.0,265.0,261.2,262.55,262.5,262.82,2642383,69446114870000.01,32899,1232592,0.46649999999999997
2019-07-09,INFRATEL,EQ,262.5,261.25,261.5,256.05,260.1,260.7,259.03,1181573,30605832045000.0,24044,299317,0.25329999999999997
2019-07-10,INFRATEL,EQ,260.7,260.1,260.95,258.15,260.0,259.95,259.17,1725974,44731753025000.0,55901,1126522,0.6527
2019-07-11,INFRATEL,EQ,259.95,255.05,265.8,255.0,265.0,264.9,262.3,2562327,67209908095000.01,43745,1513061,0.5905
2019-07-12,INFRATEL,EQ,264.9,264.0,268.45,262.0,262.7,262.95,264.28,1566615,41401782270000.0,23669,886727,0.5660000000000001
2019-07-15,INFRATEL,EQ,262.95,262.7,263.6,261.25,262.3,262.25,262.35,2159610,56657494945000.01,19542,1632199,0.7558
2019-07-16,INFRATEL,EQ,262.25,261.6,264.7,261.3,263.5,263.7,262.86,837648,22018600690000.0,25806,467272,0.5578000000000001
2019-07-17,INFRATEL,EQ,263.7,263.0,265.9,262.0,263.5,264.0,264.09,894401,23620046895000.0,10992,429557,0.4803
2019-07-18,INFRATEL,EQ,264.0,264.0,264.75,261.5,263.25,263.15,263.15,1411051,37131207660000.0,21749,999535,0.7084
2019-07-19,INFRATEL,EQ,263.15,264.0,266.85,257.2,258.85,259.5,260.63,1446163,37690884455000.0,41399,720935,0.4985
2019-07-22,INFRATEL,EQ,259.5,259.6,268.3,258.55,262.4,264.05,264.53,2207103,58384887135000.0,23808,1152914,0.5224
2019-07-23,INFRATEL,EQ,264.05,262.0,265.6,258.05,263.35,261.8,261.26,1800133,47029674075000.0,33520,793056,0.44060000000000005
2019-07-24,INFRATEL,EQ,261.8,261.3,266.7,260.6,263.0,264.15,264.32,2286092,60425527754999.99,34567,904536,0.3957
2019-07-25,INFRATEL,EQ,264.15,269.6,279.85,259.3,262.6,261.9,270.98,8454229,229095961010000.0,97379,1116053,0.132
2019-07-26,INFRATEL,EQ,261.9,263.95,271.8,263.1,270.9,270.2,268.22,1960464,52584224620000.0,23702,233719,0.1192
2019-07-29,INFRATEL,EQ,270.2,269.5,270.05,255.05,256.5,256.5,259.53,2740198,71116466315000.0,50694,921315,0.3362
2019-07-30,INFRATEL,EQ,256.5,257.0,259.5,245.1,248.0,249.55,250.36,2919377,73088432670000.0,35004,483750,0.16570000000000001
2019-07-31,INFRATEL,EQ,249.55,249.0,250.0,238.7,244.25,245.75,244.16,2619952,63969305010000.0,33537,704777,0.269
2019-08-01,INFRATEL,EQ,245.75,245.75,253.95,244.0,250.5,250.95,251.35,5097970,128137489545000.0,68207,2324518,0.456
2019-08-02,INFRATEL,EQ,250.95,249.0,254.3,245.3,251.0,251.4,249.05,2137582,53236769615000.0,32669,763119,0.35700000000000004
2019-08-05,INFRATEL,EQ,251.4,249.0,250.85,242.15,246.0,245.35,245.69,3104706,76280890670000.0,43488,1626119,0.5238
2019-08-06,INFRATEL,EQ,245.35,244.0,248.5,243.0,245.6,246.1,245.86,2094531,51496860555000.0,49886,931720,0.4448
2019-08-07,INFRATEL,EQ,246.1,246.8,249.85,241.0,245.5,245.55,245.92,3169188,77936560835000.0,50015,1441339,0.4548
2019-08-08,INFRATEL,EQ,245.55,246.5,253.55,246.05,249.95,250.25,250.95,2356514,59135934540000.0,51009,879435,0.37320000000000003
2019-08-09,INFRATEL,EQ,250.25,250.25,255.0,248.2,252.7,252.05,252.15,1850151,46650855450000.0,31062,865727,0.4679
2019-08-13,INFRATEL,EQ,252.05,250.0,253.45,243.8,246.7,246.65,247.98,3187220,79035758095000.0,57334,1731267,0.5432
2019-08-14,INFRATEL,EQ,246.65,246.7,252.0,246.2,248.2,248.85,248.77,1684846,41913742355000.0,38024,779245,0.4625
2019-08-16,INFRATEL,EQ,248.85,249.0,251.0,243.5,249.0,249.2,247.3,2114865,52300898635000.0,36868,1038347,0.49100000000000005
2019-08-19,INFRATEL,EQ,249.2,251.55,259.5,250.05,252.5,255.3,257.08,3545851,91158402670000.0,37952,589384,0.16620000000000001
2019-08-20,INFRATEL,EQ,255.3,253.05,258.5,252.4,255.75,255.55,256.15,1988944,50946053600000.0,25972,577149,0.2902
2019-08-21,INFRATEL,EQ,255.55,254.05,255.75,246.7,249.0,248.25,249.54,1594454,39787458660000.0,51692,598707,0.3755
2019-08-22,INFRATEL,EQ,248.25,246.1,248.75,244.25,245.9,246.55,246.61,1636043,40346290455000.0,72719,855217,0.5227
2019-08-23,INFRATEL,EQ,246.55,246.55,248.4,241.15,247.55,246.95,244.8,2095868,51307704710000.0,79689,1061979,0.5067
2019-08-26,INFRATEL,EQ,246.95,247.7,250.1,242.15,245.2,245.45,244.83,922855,22594423355000.0,19790,193174,0.2093
2019-08-27,INFRATEL,EQ,245.45,245.7,247.95,242.85,245.0,245.05,245.36,2151969,52799752625000.0,48310,942800,0.43810000000000004
2019-08-28,INFRATEL,EQ,245.05,245.95,250.5,244.4,250.45,248.8,247.54,1090082,26984025850000.0,38951,335538,0.3078
2019-08-29,INFRATEL,EQ,248.8,246.35,264.35,245.35,257.4,258.45,253.83,2754757,69924866590000.0,41085,912263,0.3312
2019-08-30,INFRATEL,EQ,258.45,257.85,257.85,247.35,250.1,250.45,251.1,2422188,60822207140000.0,44078,605659,0.25
2019-09-03,INFRATEL,EQ,250.45,248.8,256.35,246.7,248.1,248.25,251.4,2517752,63297133475000.0,62600,788472,0.31320000000000003
2019-09-04,INFRATEL,EQ,248.25,249.45,252.45,246.25,248.0,248.05,248.91,1825938,45449754100000.0,48866,744281,0.40759999999999996
2019-09-05,INFRATEL,EQ,248.05,248.1,249.7,247.1,248.0,248.2,248.09,1817635,45094501785000.0,39327,1125297,0.6191
2019-09-06,INFRATEL,EQ,248.2,249.5,251.85,245.0,250.5,250.35,249.12,1416878,35297287515000.0,30699,684778,0.4833
2019-09-09,INFRATEL,EQ,250.35,251.5,253.9,247.6,252.65,252.95,250.76,847672,21255834600000.0,23442,186210,0.2197
2019-09-11,INFRATEL,EQ,252.95,252.7,254.8,249.85,251.5,253.2,252.75,1822217,46056561725000.0,39914,884666,0.4855
2019-09-12,INFRATEL,EQ,253.2,252.8,252.8,248.7,251.0,250.75,250.12,3142907,78609256675000.0,28220,2352119,0.7484000000000001
2019-09-13,INFRATEL,EQ,250.75,250.75,255.45,249.3,254.0,254.4,252.54,1268239,32028547485000.004,24894,406454,0.32049999999999995
2019-09-16,INFRATEL,EQ,254.4,252.05,254.6,248.75,251.55,251.95,250.74,1991658,49938732010000.0,48589,1017155,0.5107
2019-09-17,INFRATEL,EQ,251.95,251.95,251.95,247.0,251.75,250.2,249.22,5647217,140737665055000.0,37865,4595077,0.8137000000000001
2019-09-18,INFRATEL,EQ,250.2,251.3,255.75,249.25,254.7,253.5,251.75,2615368,65841727090000.0,38293,1729371,0.6612
2019-09-19,INFRATEL,EQ,253.5,253.1,253.7,247.05,249.1,249.4,249.27,4111416,102486834860000.0,43535,3211103,0.7809999999999999
2019-09-20,INFRATEL,EQ,249.4,250.45,263.25,249.1,258.8,259.15,256.43,6225273,159634875905000.0,89772,3748018,0.6021
2019-09-23,INFRATEL,EQ,259.15,260.8,273.0,259.5,269.0,263.8,266.3,4244471,113032276655000.0,133306,2459369,0.5794
2019-09-24,INFRATEL,EQ,263.8,262.0,268.75,254.65,257.3,257.65,258.33,2774080,71662290725000.0,67513,1461761,0.5269
2019-09-25,INFRATEL,EQ,257.65,256.75,259.35,251.55,258.35,257.35,256.07,4004448,102542194345000.0,61063,2324838,0.5806
2019-09-26,INFRATEL,EQ,257.35,258.0,261.45,256.3,257.7,258.55,258.47,3657682,94538666760000.0,64579,2326244,0.636
2019-09-27,INFRATEL,EQ,258.55,258.0,259.2,252.3,256.5,256.6,255.04,2152148,54888058829999.99,37938,1041256,0.48380000000000006
2019-09-30,INFRATEL,EQ,256.6,255.95,259.7,250.45,258.3,257.3,254.82,2066415,52656263410000.0,35990,766531,0.37090000000000006
2019-10-01,INFRATEL,EQ,257.3,257.8,258.95,244.75,249.6,249.0,253.69,2430598,61660897285000.0,43322,990681,0.40759999999999996
2019-10-03,INFRATEL,EQ,249.0,249.9,250.55,245.7,247.8,248.25,247.92,1812820,44943538265000.0,69675,754790,0.4164
2019-10-04,INFRATEL,EQ,248.25,248.25,249.0,245.05,246.0,245.7,246.21,1485553,36576080635000.0,34631,914886,0.6159
2019-10-07,INFRATEL,EQ,245.7,246.0,247.95,244.65,246.0,246.05,246.33,951115,23428497635000.0,21454,490361,0.5156000000000001
2019-10-09,INFRATEL,EQ,246.05,246.85,261.0,244.5,259.2,255.85,250.78,2574081,64552521665000.0,38103,1248850,0.4852
2019-10-10,INFRATEL,EQ,255.85,257.4,265.6,251.55,257.25,256.9,258.18,3932579,101532724430000.0,45141,1511035,0.38420000000000004
2019-10-11,INFRATEL,EQ,256.9,256.65,259.6,252.35,258.35,258.15,256.55,1556248,39925044100000.0,33536,687266,0.4416
2019-10-14,INFRATEL,EQ,258.15,259.0,261.45,255.6,258.4,259.45,258.87,2030766,52569655235000.0,32977,1363627,0.6715000000000001
2019-10-15,INFRATEL,EQ,259.45,258.5,260.4,255.25,256.15,256.95,257.62,1842773,47472944230000.0,41538,845436,0.45880000000000004
2019-10-16,INFRATEL,EQ,256.95,256.4,258.25,251.85,257.4,257.1,254.69,2770291,70556507215000.0,34346,1634348,0.59
2019-10-17,INFRATEL,EQ,257.1,255.0,257.95,253.55,255.6,256.95,255.85,2696714,68995582890000.0,32802,2035672,0.7549
2019-10-18,INFRATEL,EQ,256.95,256.8,263.0,254.0,261.55,261.6,260.02,3004253,78115468585000.0,71277,1706223,0.5679
2019-10-22,INFRATEL,EQ,261.6,266.0,266.0,256.25,258.4,258.8,259.48,3366265,87348180435000.0,73159,1693926,0.5032
2019-10-23,INFRATEL,EQ,258.8,256.8,260.7,252.4,259.15,259.35,258.63,2203222,56981337285000.0,46362,1285952,0.5837
2019-10-24,INFRATEL,EQ,259.35,255.0,258.3,234.4,238.9,237.55,246.49,14258378,351456851160000.0,144121,6008864,0.4214
2019-10-25,INFRATEL,EQ,237.55,238.0,238.0,212.95,217.2,217.0,220.15,21536622,474139103089999.94,147414,9965239,0.46270000000000006
2019-10-27,INFRATEL,EQ,217.0,214.0,217.3,210.3,212.2,212.25,213.46,852389,18195155250000.0,8119,170652,0.2002
2019-10-29,INFRATEL,EQ,212.25,211.5,214.4,190.85,193.1,193.15,196.94,25065956,493650624070000.0,185150,11067259,0.4415
2019-10-30,INFRATEL,EQ,193.15,193.15,199.85,176.35,183.0,183.2,191.46,35136167,672727473510000.0,219499,14076684,0.4006
2019-10-31,INFRATEL,EQ,183.2,183.0,193.0,177.6,189.95,189.7,184.31,25419009,468504898075000.0,181405,8445062,0.3322
2019-11-01,INFRATEL,EQ,189.7,190.0,204.3,189.7,202.65,202.45,200.08,23457512,469339205389999.94,122517,8464259,0.3608
2019-11-04,INFRATEL,EQ,202.45,207.45,217.6,207.45,215.0,214.85,213.85,16966469,362823837495000.0,137111,6526251,0.3847
2019-11-05,INFRATEL,EQ,214.85,217.8,224.25,212.4,222.0,222.15,218.92,9851993,215676470205000.03,101574,3641045,0.36960000000000004
2019-11-06,INFRATEL,EQ,222.15,222.0,223.95,216.2,222.15,221.15,220.14,13269159,292110483730000.0,122644,8041255,0.606
2019-11-07,INFRATEL,EQ,221.15,223.0,230.95,222.5,229.0,229.45,227.46,10721436,243868618550000.0,100828,4753900,0.4434
2019-11-08,INFRATEL,EQ,229.45,229.0,229.0,216.0,218.15,218.3,221.03,8452515,186828951215000.0,76049,2649875,0.3135
2019-11-11,INFRATEL,EQ,218.3,218.3,222.0,213.5,221.3,220.55,218.09,7179974,156591126835000.0,83004,2636229,0.36719999999999997
2019-11-13,INFRATEL,EQ,220.55,221.9,221.9,216.05,218.2,218.2,218.8,4721406,103304748655000.0,52647,2404921,0.5094
2019-11-14,INFRATEL,EQ,218.2,205.0,211.25,198.75,209.6,208.65,204.24,13453599,274773101775000.0,130538,4017614,0.2986
2019-11-15,INFRATEL,EQ,208.65,203.95,234.0,203.05,228.9,227.15,221.03,20249326,447574525445000.0,139771,3123530,0.1543
2019-11-18,INFRATEL,EQ,227.15,226.0,233.75,221.95,228.5,226.8,228.51,16131688,368619457035000.0,104862,2962986,0.1837
2019-11-19,INFRATEL,EQ,226.8,227.95,259.85,227.7,251.65,250.55,242.55,25783702,625393513430000.0,175725,2442603,0.0947
2019-11-20,INFRATEL,EQ,250.55,257.1,260.3,237.5,242.6,240.9,244.98,24039955,588927570500000.0,150562,3091941,0.1286
2019-11-21,INFRATEL,EQ,240.9,243.95,245.65,231.3,239.6,241.9,237.81,14777175,351419968855000.0,107993,1723427,0.11660000000000001
2019-11-22,INFRATEL,EQ,241.9,242.0,243.0,227.4,232.05,232.0,231.61,18160133,420606400835000.0,103299,4536695,0.24980000000000002
2019-11-25,INFRATEL,EQ,232.0,233.3,251.95,232.6,249.1,250.15,244.71,18326933,448480954905000.0,106206,1616563,0.0882
2019-11-26,INFRATEL,EQ,250.15,244.0,244.05,231.0,233.85,232.65,234.86,15371490,361011216740000.0,97018,3454766,0.2248
2019-11-27,INFRATEL,EQ,232.65,235.0,240.4,223.25,225.2,225.3,230.05,11954026,275000221480000.03,74492,2093646,0.1751
2019-11-28,INFRATEL,EQ,225.3,227.0,261.0,227.0,257.25,256.6,245.46,44381478,1089406741890000.0,239967,8060212,0.1816
2019-11-29,INFRATEL,EQ,256.6,250.0,283.8,238.0,273.8,276.3,272.85,52305477,1427168404520000.0,342024,7184843,0.1374
2019-12-02,INFRATEL,EQ,276.3,284.3,296.5,260.45,267.55,265.5,279.03,26310842,734159156675000.0,184534,3078935,0.11699999999999999
2019-12-03,INFRATEL,EQ,265.5,269.65,269.65,237.1,250.0,248.45,247.79,36918534,914786121204999.9,222585,5188666,0.1405
2019-12-04,INFRATEL,EQ,248.45,250.0,261.0,242.5,247.4,248.95,251.26,35960053,903525132100000.0,239726,1334819,0.0371
2019-12-05,INFRATEL,EQ,248.95,252.7,256.8,244.1,245.6,246.05,248.37,13085258,324992238130000.0,104492,1638874,0.1252
2019-12-06,INFRATEL,EQ,246.05,247.6,262.0,247.55,259.0,259.7,256.86,29550642,759045557650000.0,228584,3545750,0.12
2019-12-09,INFRATEL,EQ,259.7,258.0,262.0,252.5,260.45,260.4,258.68,12122619,313583553285000.0,92670,2134176,0.17600000000000002
2019-12-10,INFRATEL,EQ,260.4,259.0,259.0,252.15,255.4,254.1,255.18,7836507,199974319690000.0,70305,1184100,0.15109999999999998
2019-12-11,INFRATEL,EQ,254.1,256.0,262.6,252.3,254.4,254.6,257.25,13423416,345320083400000.0,125822,2293174,0.17079999999999998
2019-12-12,INFRATEL,EQ,254.6,256.1,259.5,248.6,252.0,252.2,252.41,7644969,192967650630000.0,73637,1975131,0.2584
2019-12-13,INFRATEL,EQ,252.2,253.75,256.45,246.05,253.0,252.4,250.05,7635565,190927364050000.0,66151,2033612,0.2663
2019-12-16,INFRATEL,EQ,252.4,256.5,259.9,246.15,247.9,248.25,253.7,10418127,264307810869999.97,101977,3073805,0.295
2019-12-17,INFRATEL,EQ,248.25,249.0,251.4,244.65,248.5,248.2,248.14,9029823,224069977265000.0,74382,1893695,0.2097
2019-12-18,INFRATEL,EQ,248.2,251.0,253.0,246.4,249.95,250.3,249.89,6687638,167120693635000.0,65448,1352474,0.2022
2019-12-19,INFRATEL,EQ,250.3,249.0,254.3,247.5,251.85,251.8,250.77,8182741,205197099680000.0,76264,2875435,0.3514
2019-12-20,INFRATEL,EQ,251.8,251.85,262.9,251.15,253.0,253.25,258.53,17280490,446747598685000.06,121894,3047365,0.17629999999999998
2019-12-23,INFRATEL,EQ,253.25,252.8,255.9,249.0,255.0,254.6,252.91,6088785,153988740340000.0,51209,606870,0.09970000000000001
2019-12-24,INFRATEL,EQ,254.6,255.0,257.8,252.5,256.0,255.3,255.62,5122180,130932964645000.0,41385,324869,0.0634
2019-12-26,INFRATEL,EQ,255.3,255.0,260.45,251.65,254.35,256.2,255.29,7148144,182482094000000.0,54759,636377,0.08900000000000001
2019-12-27,INFRATEL,EQ,256.2,254.9,258.95,252.7,254.1,255.7,256.85,3880157,99661026780000.0,29364,471187,0.12140000000000001
2019-12-30,INFRATEL,EQ,255.7,255.45,258.7,254.0,256.0,255.3,256.66,3041224,78055120375000.0,27452,330316,0.1086
2019-12-31,INFRATEL,EQ,255.3,255.5,260.65,251.25,252.5,252.5,256.87,6661439,171109363495000.0,42156,476699,0.0716
2020-01-01,INFRATEL,EQ,252.5,254.0,258.45,252.9,255.3,254.45,255.46,5109979,130537856940000.02,33505,209378,0.040999999999999995
2020-01-02,INFRATEL,EQ,254.45,257.0,257.5,252.7,254.1,253.65,254.52,2877511,73238497945000.0,29538,503125,0.1748
2020-01-03,INFRATEL,EQ,253.65,254.2,255.85,243.7,247.1,248.15,250.83,3954085,99178398400000.0,42251,653756,0.1653
